id,name,population,lat,lon
22088,Castillazuelo,162,42.06840629,0.06450016
22089,Castillonroy,324,41.88454856,0.51393592
22090,Colungo,128,42.17248812,0.06341791
22094,Chalamera,130,41.6657571,0.16187563
22095,Chía,92,42.52185276,0.46446526
22096,Chimillas,396,42.17056738,-0.45084107
22099,Esplús,673,41.79839104,0.27475507
22102,Estada,203,42.07227382,0.23348884
22103,Estadilla,840,42.05756948,0.24364967
22105,Estopiñán del Castillo,116,41.99596049,0.54285027
22106,Fago,26,42.73431268,-0.86481074
22107,Fanlo,113,42.58713593,-0.01930863
22109,Fiscal,386,42.49581205,-0.12038129
22110,Fonz,886,42.01136292,0.25757679
22111,Foradada del Toscar,158,42.40990009,0.35060089
22112,Fraga,15373,41.52221149,0.3489743
22113,La Fueva,600,42.37034588,0.27252753
22114,Gistaín,122,42.59075256,0.33368793
22115,El Grado,391,42.15146924,0.22353061
22116,Grañén,1731,41.94169501,-0.369713
22117,Graus,3415,42.18755481,0.33439454
22119,Gurrea de Gállego,1450,42.01264086,-0.76170927
22122,Hoz de Jaca,76,42.69023453,-0.30716419
22124,Huerto,228,41.93206905,-0.16598547
22125,Huesca,54136,42.14062739,-0.40842276
22126,Ibieca,108,42.1612641,-0.20736804
22127,Igriés,719,42.21346749,-0.43220372
22128,Ilche,188,41.95707244,0.05605703
22129,Isábena,233,42.30260762,0.54238384
22130,Jaca,13620,42.57073634,-0.54955746
22131,Jasa,102,42.69402037,-0.66534532
22133,Labuerda,162,42.45007909,0.13459816
22135,Laluenga,202,42.00398924,-0.04688304
22136,Lalueza,882,41.84211095,-0.25559198
22137,Lanaja,1173,41.77215652,-0.32899321
22139,Laperdiguera,91,41.99077045,-0.04622736
22141,Lascellas-Ponzano,135,42.06644623,-0.07588096
22142,Lascuarre,138,42.19781796,0.51593014
22143,Laspaúles,234,42.47105458,0.59861357
22144,Laspuña,279,42.50297823,0.15390522
22149,Loarre,350,42.31389271,-0.62624955
22150,Loporzano,580,42.16160418,-0.32391473
22151,Loscorrales,99,42.25447962,-0.64394824
22155,Monesma y Cajigar,66,42.26022,0.59727
22156,Monflorite-Lascasas,468,42.09424689,-0.356665
22157,Montanuy,241,42.46577115,0.69475456
22158,Monzón,17839,41.91031171,0.1946465
22160,Naval,265,42.19264069,0.15082578
22162,Novales,172,42.03197393,-0.28613293
22163,Nueno,574,42.26600664,-0.43992782
22164,Olvena,67,42.10727484,0.26037463
22165,Ontiñena,519,41.6761857,0.08917584
22167,Osso de Cinca,638,41.66525487,0.1912748
22168,Palo,32,42.32319645,0.24248089
22170,Panticosa,894,42.72413271,-0.28372586
22172,Peñalba,726,41.50048034,-0.03944626
22173,Las Peñas de Riglos,272,42.34831471,-0.72768473
22174,Peralta de Alcofea,614,41.93203455,-0.06647763
22175,Peralta de Calasanz,272,41.99321874,0.3861384
22176,Peraltilla,225,42.05602525,-0.01708908
22177,Perarrúa,113,42.26768353,0.35109823
22178,Pertusa,137,42.00202031,-0.12748023
22181,Piracés,96,42.00472977,-0.31625846
22182,Plan,281,42.58185615,0.33641901
22184,Poleñino,197,41.87065848,-0.30955391
22186,Pozán de Vero,235,42.08177302,0.03241725
22187,La Puebla de Castro,419,42.14499849,0.28728179
22188,Puente de Montañana,100,42.15033973,0.69309924
22189,Puértolas,222,42.54792773,0.13247462
22190,El Pueyo de Araguás,173,42.44125354,0.16171114
22193,Pueyo de Santa Cruz,329,41.85808139,0.15704594
22195,Quicena,329,42.14817599,-0.36076128
22197,Robres,523,41.86620729,-0.4607889
22199,Sabiñánigo,9423,42.51870902,-0.36403034
22200,Sahún,319,42.57741223,0.46601559
22201,Salas Altas,312,42.11731394,0.07366075
22202,Salas Bajas,191,42.09994653,0.08406098
22203,Salillas,104,41.99349132,-0.22509197
22204,Sallent de Gállego,1554,42.77273083,-0.33156802
22205,San Esteban de Litera,620,41.90387404,0.32599128
22206,Sangarrén,211,42.0173649,-0.43148188
22207,San Juan de Plan,154,42.5873209,0.34450925
22208,Santa Cilia,251,42.56134318,-0.71321652
22209,Santa Cruz de la Serós,192,42.52265345,-0.67412647
22212,Santaliestra y San Quílez,77,42.30542514,0.36636681
22213,Sariñena,4131,41.79070883,-0.15766688
22214,Secastilla,148,42.1813607,0.26600417
22215,Seira,161,42.47740532,0.43340474
22217,Sena,486,41.71525151,-0.0433028
22218,Senés de Alcubierre,45,41.90734295,-0.48846596
22220,Sesa,157,41.99596909,-0.24568858
22221,Sesué,126,42.55082407,0.47270655
22222,Siétamo,686,42.1232059,-0.27995247
22223,Sopeira,91,42.3161189,0.74718785
22225,Tamarite de Litera,3393,41.87052624,0.42208747
22226,Tardienta,929,41.97939297,-0.53931958
22227,Tella-Sin,227,42.54339,0.19504
22228,Tierz,823,42.13246602,-0.35353818
22229,Tolva,125,42.11441663,0.56501964
22230,Torla-Ordesa,312,42.62785025,-0.11074837
22232,Torralba de Aragón,109,41.93499553,-0.51140626
22233,Torre la Ribera,97,42.37197955,0.52624808
22234,Torrente de Cinca,1121,41.47283705,0.33485785
22235,Torres de Alcanadre,82,41.96748781,-0.11112647
22236,Torres de Barbués,260,41.96002998,-0.43207497
22239,Tramaced,108,41.97231643,-0.29661047
22242,Valfarta,62,41.5575269,-0.13296617
22243,Valle de Bardají,60,42.4346509,0.46504356
22244,Valle de Lierp,60,42.37931725,0.47702459
22245,Velilla de Cinca,497,41.58676196,0.26153424
22246,Beranuy,68,42.36695527,0.59523816
22247,Viacamp y Litera,40,42.1286444,0.61425761
22248,Vicién,139,42.05648051,-0.44133605
22249,Villanova,176,42.54786826,0.46242554
22250,Villanúa,553,42.67874094,-0.53065797
22251,Villanueva de Sigena,341,41.71590375,-0.00834425
22252,Yebra de Basa,161,42.48614099,-0.28288495
22253,Yésero,63,42.6189931,-0.25090944
22254,Zaidín,1784,41.60434032,0.26337049
22901,Valle de Hecho,799,42.73893535,-0.75027194
22902,Puente la Reina de Jaca,276,42.55872499,-0.78759154
22903,San Miguel del Cinca,799,41.85122017,0.12994757
22904,La Sotonera,915,42.26068265,-0.55234336
22905,Lupiñén-Ortilla,342,42.17563439,-0.58075054
22906,Santa María de Dulcis,206,42.11556031,0.01643534
22907,Aínsa-Sobrarbe,2297,42.41711065,0.13960049
22908,Hoz y Costean,240,42.13813318,0.13713094
22909,Vencillón,408,41.70532122,0.32402231
23001,Albanchez de Mágina,958,37.79019044,-3.46650587
23002,Alcalá la Real,21587,37.45979131,-3.92944941
23003,Alcaudete,10265,37.59013356,-4.08750989
23004,Aldeaquemada,468,38.41203515,-3.37167309
23005,Andújar,35788,38.03712706,-4.05408787
23006,Arjona,5349,37.93559892,-4.05446885
23007,Arjonilla,3539,37.9742431,-4.10757675
23008,Arquillos,1680,38.18199961,-3.43144008
23009,Baeza,15723,37.99003004,-3.4693067
23010,Bailén,17211,38.09549321,-3.77583606
23011,Baños de la Encina,2558,38.17119919,-3.77426239
23012,Beas de Segura,4984,38.2506588,-2.88730567
23014,Begíjar,2967,37.98511789,-3.53465053
23015,Bélmez de la Moraleda,1525,37.72377356,-3.38078947
23016,Benatae,437,38.35363706,-2.65078278
23017,Cabra del Santo Cristo,1695,37.70505863,-3.28571551
23018,Cambil,2643,37.67738522,-3.56676191
23019,Campillo de Arenas,1708,37.55559065,-3.63530988
23020,Canena,1780,38.04885135,-3.48147823
23021,Carboneros,606,38.2293919,-3.63131974
23024,La Carolina,14801,38.2759015,-3.61672237
23025,Castellar,3173,38.25577383,-3.12877307
23026,Castillo de Locubín,3901,37.52907137,-3.94489566
23027,Cazalilla,738,37.9841708,-3.88204485
23028,Cazorla,7067,37.91223066,-3.00134534
23029,Chiclana de Segura,896,38.31234258,-3.04258039
23030,Chilluévar,1363,38.00004111,-3.03113181
23031,Escañuela,934,37.87910806,-4.03314945
23032,Espeluy,604,38.03224667,-3.86214441
23033,Frailes,1565,37.48515683,-3.83774832
23034,Fuensanta de Martos,3023,37.64735327,-3.90576357
23035,Fuerte del Rey,1352,37.8739655,-3.88436808
23037,Génave,561,38.42938373,-2.73294114
23038,La Guardia de Jaén,5175,37.74337599,-3.69523974
23039,Guarromán,2782,38.18148567,-3.68678524
23040,Lahiguera,1604,37.97080148,-3.9954969
23041,Higuera de Calatrava,605,37.79859259,-4.1578204
23042,Hinojares,348,37.71580061,-2.99833046
23043,Hornos,574,38.21647421,-2.72011968
23044,Huelma,5559,37.65066057,-3.4610967
23045,Huesa,2436,37.76556641,-3.07519675
23046,Ibros,2737,38.02281711,-3.50218019
23047,La Iruela,1881,37.91985553,-2.99514476
23048,Iznatoraf,902,38.15764742,-3.0321245
23049,Jabalquinto,1962,38.01947513,-3.72456521
23050,Jaén,111888,37.7651913,-3.7903594
23051,Jamilena,3319,37.74666908,-3.91151158
23052,Jimena,1223,37.84187626,-3.47640117
23053,Jódar,11449,37.84139859,-3.35042356
23054,Larva,444,37.75901292,-3.20142352
23055,Linares,55096,38.0920657,-3.63503009
23056,Lopera,3579,37.94392635,-4.21432714
23057,Lupión,806,37.99670679,-3.5466705
23058,Mancha Real,11375,37.78628089,-3.61182745
23059,Marmolejo,6586,38.04499845,-4.17086502
23060,Martos,24363,37.72361102,-3.96731694
23061,Mengíbar,10041,37.96833038,-3.80877666
23062,Montizón,1606,38.34266748,-3.10408365
23063,Navas de San Juan,4427,38.18386443,-3.31556715
23064,Noalejo,1826,37.52893667,-3.65363388
23065,Orcera,1735,38.31772994,-2.65920392
23066,Peal de Becerro,5325,37.91218339,-3.12686117
23067,Pegalajar,2822,37.73946634,-3.64910065
23069,Porcuna,5975,37.86967238,-4.1843202
23070,Pozo Alcón,4594,37.70555969,-2.93451693
23071,Puente de Génave,2168,38.35562868,-2.80155441
23072,La Puerta de Segura,2226,38.34876359,-2.73825218
23073,Quesada,5015,37.84747175,-3.06778027
23074,Rus,3453,38.04723586,-3.4618876
23075,Sabiote,3823,38.06925563,-3.30737858
23076,Santa Elena,866,38.33835156,-3.53912249
23077,Santiago de Calatrava,657,37.75328664,-4.1704972
23079,Santisteban del Puerto,4442,38.2507004,-3.20529254
23080,Santo Tomé,2081,38.02859203,-3.10189147
23081,Segura de la Sierra,1710,38.29809816,-2.6520456
23082,Siles,2137,38.38669537,-2.58231025
23084,Sorihuela del Guadalimar,1043,38.24012192,-3.05437633
23085,Torreblascopedro,2434,37.99630661,-3.63681227
23086,Torredelcampo,13871,37.7704605,-3.89658883
23087,Torredonjimeno,13301,37.76767149,-3.95783111
23088,Torreperogil,7108,38.03342782,-3.28685384
23090,Torres,1349,37.7863017,-3.51098941
23091,Torres de Albánchez,746,38.41474336,-2.67726813
23092,Úbeda,33810,38.01149823,-3.3711916
23093,Valdepeñas de Jaén,3566,37.59079444,-3.81968511
23094,Vilches,4238,38.20444294,-3.50741052
23095,Villacarrillo,10344,38.10893521,-3.08623926
23096,Villanueva de la Reina,2964,38.0053734,-3.92019472
23097,Villanueva del Arzobispo,7933,38.16962851,-3.0118661
23098,Villardompardo,920,37.83963871,-4.00116322
23099,Los Villares,6079,37.68911994,-3.81830375
23101,Villarrodrigo,383,38.48708732,-2.636081199
23901,Cárcheles,1300,37.63462634,-3.6407872
23902,Bedmar y Garcíez,2605,37.82311842,-3.40977505
23903,Villatorres,4261,37.94123206,-3.7268696
23904,Santiago-Pontones,2729,38.11250153,-2.55068654
23905,Arroyo del Ojanco,2187,38.32105086,-2.89316834
24001,Acebedo,182,43.03940488,-5.11654364
24002,Algadefe,290,42.21845829,-5.58345899
24003,Alija del Infantado,593,42.13994568,-5.83073301
24004,Almanza,626,42.6588761,-5.03587274
24005,La Antigua,331,42.17935586,-5.68998617
24006,Ardón,558,42.43587793,-5.55809203
24007,Arganza,798,42.64078006,-6.68397151
24008,Astorga,10321,42.4576328,-6.05713777
24009,Balboa,261,42.70619988,-6.92085505
24010,La Bañeza,10047,42.29654991,-5.89911878
24011,Barjas,160,42.61134363,-6.97948719
24012,Los Barrios de Luna,300,42.84540971,-5.86189069
24014,Bembibre,8196,42.61507172,-6.41670136
24015,Benavides,2367,42.50184469,-5.89642113
24016,Benuza,455,42.40171494,-6.70761558
24017,Bercianos del Páramo,524,42.38056603,-5.70402944
24018,Bercianos del Real Camino,186,42.38714036,-5.14672971
24019,Berlanga del Bierzo,322,42.7304514,-6.60429372
24020,Boca de Huérgano,435,42.97236289,-4.92539443
24021,Boñar,1804,42.86758225,-5.322522364
24022,Borrenes,304,42.49151206,-6.72636022
24023,Brazuelo,323,42.4977062,-6.15698861
24024,El Burgo Ranero,683,42.42264991,-5.22086996
24025,Burón,294,43.02159826,-5.04597773
24026,Bustillo del Páramo,1076,42.44107078,-5.791524504
24027,Cabañas Raras,1316,42.61990819,-6.63646128
24028,Cabreros del Río,401,42.40240351,-5.54482395
24029,Cabrillanes,719,42.95305776,-6.14939819
24030,Cacabelos,4793,42.59956746,-6.72596731
24031,Calzada del Coto,222,42.38906968,-5.08119414
24032,Campazas,109,42.14193316,-5.49297585
24033,Campo de Villavidel,200,42.43881468,-5.5272097
24034,Camponaraya,4096,42.58036974,-6.67134414
24036,Valle de Ancares,283,42.81555258,-6.72821553
24037,Cármenes,337,42.9596358,-5.57294481
24038,Carracedelo,3431,42.556061,-6.732629
24039,Carrizo,2208,42.58461456,-5.83103683
24040,Carrocera,445,42.79674022,-5.74348395
24041,Carucedo,495,42.49018866,-6.76437172
24042,Castilfalé,65,42.21999948,-5.42214245
24043,Castrillo de Cabrera,106,42.33998152,-6.54453305
24044,Castrillo de la Valduerna,142,42.32395908,-6.13376612
24046,Castrocalbón,925,42.19895136,-5.98608879
24047,Castrocontrigo,682,42.18237283,-6.19102987
24049,Castropodame,1588,42.57912007,-6.46814507
24050,Castrotierra de Valmadrigal,107,42.34738751,-5.24735525
24051,Cea,378,42.4634107,-5.01311003
24052,Cebanico,144,42.72527481,-5.02399649
24053,Cebrones del Río,435,42.25787482,-5.82509544
24054,Cimanes de la Vega,441,42.11662767,-5.59842569
24055,Cimanes del Tejar,742,42.6180036,-5.80621428
24056,Cistierna,2951,42.80315163,-5.124368
24057,Congosto,1436,42.61789005,-6.51973292
24058,Corbillos de los Oteros,183,42.40652726,-5.45908049
24059,Corullón,849,42.57805937,-6.81935487
24060,Crémenes,530,42.9040893,-5.14412284
24061,Cuadros,2088,42.71094997,-5.63896265
24062,Cubillas de los Oteros,138,42.37170728,-5.50751452
24063,Cubillas de Rueda,393,42.65544376,-5.17362349
24064,Cubillos del Sil,1741,42.6246236,-6.56494844
24065,Chozas de Abajo,2677,42.50667469,-5.6871874
24066,Destriana,431,42.32593496,-6.09423583
24067,Encinedo,623,42.27151828,-6.59448364
24068,La Ercina,442,42.81291316,-5.21741441
24069,Escobar de Campos,33,42.31291688,-4.96705164
24070,Fabero,4112,42.76309425,-6.62808848
24071,Folgoso de la Ribera,1005,42.6430923,-6.31942645
24073,Fresno de la Vega,464,42.34406068,-5.53615652
24074,Fuentes de Carbajal,77,42.17806773,-5.44596586
24076,Garrafe de Torío,1646,42.7329012,-5.52409472
24077,Gordaliza del Pino,246,42.34352881,-5.15762751
24078,Gordoncillo,325,42.13550042,-5.401977
24079,Gradefes,944,42.62381628,-5.22617668
24080,Grajal de Campos,221,42.32053926,-5.02068458
24081,Gusendos de los Oteros,128,42.37769961,-5.43001963
24082,Hospital de Órbigo,961,42.46356454,-5.88249275
24083,Igüeña,1083,42.72785623,-6.27864605
24084,Izagre,143,42.22399087,-5.25751071
24086,Joarilla de las Matas,240,42.28792885,-5.17853054
24087,Laguna Dalga,621,42.3308327,-5.75044364
24088,Laguna de Negrillos,1050,42.23856799,-5.66099281
24089,León,121281,42.59912097,-5.56707631
24090,Lucillo,361,42.40948497,-6.30339887
24091,Luyego,568,42.37663781,-6.23630547
24092,Llamas de la Ribera,798,42.63563108,-5.82542235
24093,Magaz de Cepeda,354,42.53959971,-6.07204004
24094,Mansilla de las Mulas,1654,42.49865875,-5.41644441
24095,Mansilla Mayor,324,42.50834096,-5.4439591
24096,Maraña,120,43.04891892,-5.17580525
24097,Matadeón de los Oteros,224,42.33772486,-5.36936616
24098,Matallana de Torío,1258,42.86626229,-5.52009652
24099,Matanza,174,42.23943473,-5.3756207
24100,Molinaseca,872,42.53702007,-6.51952885
24101,Murias de Paredes,349,42.85019833,-6.19124405
24102,Noceda del Bierzo,613,42.71145948,-6.39836909
24103,Oencia,284,42.54679853,-6.97061043
24104,Las Omañas,257,42.68243675,-5.86965087
24105,Onzonilla,1880,42.5247586,-5.582380741
24106,Oseja de Sajambre,230,43.13564183,-5.03846461
24107,Pajares de los Oteros,241,42.32906313,-5.47244421
24108,Palacios de la Valduerna,351,42.3277875,-5.93841762
24109,Palacios del Sil,867,42.87538201,-6.43387303
24110,Páramo del Sil,1214,42.82003486,-6.4901335
24112,Peranzanes,270,42.87664271,-6.63231095
24113,Pobladura de Pelayo García,354,42.30598341,-5.68566913
24114,La Pola de Gordón,2880,42.8547688,-5.66955807
24115,Ponferrada,62963,42.5476828,-6.59729457
24116,Posada de Valdeón,420,43.15106068,-4.91746628
24117,Pozuelo del Páramo,405,42.17120183,-5.76772389
24118,Prado de la Guzpeña,109,42.78360531,-5.02528446
24119,Priaranza del Bierzo,731,42.50905769,-6.67180433
24120,Prioro,347,42.89339609,-4.96212701
24121,Puebla de Lillo,674,43.00694434,-5.27370605
24122,Puente de Domingo Flórez,1406,42.41072063,-6.81836006
24123,Quintana del Castillo,724,42.66130512,-6.04595514
24124,Quintana del Marco,332,42.20608299,-5.8510072
24125,Quintana y Congosto,416,42.25613723,-6.03768378
24127,Regueras de Arriba,264,42.29234559,-5.86217474
24129,Reyero,127,42.94764181,-5.19797509
24130,Riaño,474,42.97305115,-5.01616249
24131,Riego de la Vega,718,42.38878833,-5.98232197
24132,Riello,603,42.77305324,-5.94472577
24133,Rioseco de Tapia,382,42.72989525,-5.78939226
24134,La Robla,3637,42.80214837,-5.62816206
24136,Roperuelos del Páramo,505,42.23747824,-5.78273924
24137,Sabero,1046,42.83430714,-5.14378823
24139,Sahagún,2456,42.37119886,-5.03323855
24141,San Adrián del Valle,92,42.13001265,-5.72781917
24142,San Andrés del Rabanedo,29961,42.61117287,-5.61548243
24143,Sancedo,532,42.66615799,-6.63470868
24144,San Cristóbal de la Polantera,642,42.39053289,-5.90745168
24145,San Emiliano,602,42.97244001,-6.00164929
24146,San Esteban de Nogales,253,42.15939063,-5.93133412
24148,San Justo de la Vega,1761,42.45256272,-6.01599098
24149,San Millán de los Caballeros,177,42.28497109,-5.56107186
24150,San Pedro Bercianos,227,42.3923205,-5.70963651
24151,Santa Colomba de Curueño,496,42.7512525,-5.41218287
24152,Santa Colomba de Somoza,496,42.44261545,-6.24252344
24153,Santa Cristina de Valmadrigal,281,42.35353626,-5.30949601
24154,Santa Elena de Jamuz,1038,42.25945371,-5.88820436
24155,Santa María de la Isla,453,42.35623189,-5.92833047
24156,Santa María del Monte de Cea,212,42.49171034,-5.11683871
24157,Santa María del Páramo,3041,42.35355469,-5.74924927
24158,Santa María de Ordás,337,42.7263531,-5.82367601
24159,Santa Marina del Rey,1772,42.51279579,-5.8619941
24160,Santas Martas,732,42.43240866,-5.37195763
24161,Santiago Millas,364,42.38179436,-6.10599145
24162,Santovenia de la Valdoncina,2081,42.54304899,-5.62140395
24163,Sariegos,5413,42.64737442,-5.63114916
24164,Sena de Luna,395,42.92974024,-5.95316352
24165,Sobrado,302,42.51997381,-6.85266367
24166,Soto de la Vega,1487,42.33264937,-5.88172246
24167,Soto y Amío,729,42.77474048,-5.88735711
24168,Toral de los Guzmanes,499,42.24430693,-5.5673035
24169,Toreno,2898,42.69756539,-6.51057998
24170,Torre del Bierzo,2026,42.59503992,-6.32087906
24171,Trabadelo,337,42.65012574,-6.88307786
24172,Truchas,404,42.26093809,-6.43461367
24173,Turcia,973,42.53345185,-5.87499164
24174,Urdiales del Páramo,457,42.37239007,-5.77108113
24175,Valdefresno,2302,42.59374447,-5.49251038
24176,Valdefuentes del Páramo,308,42.32201189,-5.83160533
24177,Valdelugueros,507,42.97392799,-5.41289869
24178,Valdemora,66,42.19602588,-5.42728131
24179,Valdepiélago,288,42.87034532,-5.400774324
24180,Valdepolo,1197,42.57699796,-5.22572903
24181,Valderas,1524,42.07765953,-5.44572836
24182,Valderrey,425,42.39210713,-6.02062458
24183,Valderrueda,831,42.81575321,-4.94743825
24184,Valdesamario,179,42.72150836,-5.9514448
24185,Val de San Lorenzo,502,42.41787511,-6.1226827
24187,Valdevimbre,905,42.41961966,-5.62002314
24188,Valencia de Don Juan,5185,42.29380225,-5.52018899
24189,Valverde de la Virgen,7687,42.56917983,-5.68292554
24190,Valverde-Enrique,156,42.30385286,-5.29918603
24191,Vallecillo,105,42.3557569,-5.21062055
24193,La Vecilla,384,42.84867749,-5.40618064
24194,Vegacervera,262,42.88439492,-5.53491634
24196,Vega de Espinareda,2016,42.72810587,-6.65629449
24197,Vega de Infanzones,848,42.48098102,-5.53438078
24198,Vega de Valcarce,561,42.66525183,-6.94723548
24199,Vegaquemada,437,42.81881797,-5.33260824
24201,Vegas del Condado,1157,42.68479024,-5.36493653
24202,Villablino,7845,42.93983987,-6.31699477
24203,Villabraz,113,42.24627445,-5.44435936
24205,Villadangos del Páramo,1222,42.51667328,-5.76649467
24206,Toral de los Vados,1779,42.54303595,-6.77614939
24207,Villademor de la Vega,284,42.27038557,-5.56896857
24209,Villafranca del Bierzo,2694,42.60599303,-6.81082207
24210,Villagatón,661,42.63479172,-6.16184907
24211,Villamandos,282,42.17916877,-5.592522471
24212,Villamañán,1067,42.3217925,-5.58562188
24213,Villamartín de Don Sancho,162,42.57062481,-5.06102304
24214,Villamejil,652,42.56265236,-6.020194749
24215,Villamol,134,42.42855243,-5.04907054
24216,Villamontán de la Valduerna,693,42.31016243,-5.99656068
24217,Villamoratiel de las Matas,127,42.39625973,-5.30316509
24218,Villanueva de las Manzanas,496,42.47135482,-5.48047112
24219,Villaobispo de Otero,532,42.49999265,-6.05855738
24221,Villaquejida,808,42.14640063,-5.59601386
24222,Villaquilambre,18765,42.64631345,-5.55877019
24223,Villarejo de Órbigo,2908,42.44519689,-5.90377875
24224,Villares de Órbigo,567,42.4708163,-5.909099
24225,Villasabariego,1121,42.53336506,-5.41473797
24226,Villaselán,181,42.56095392,-5.04791398
24227,Villaturiel,1886,42.51852604,-5.48537946
24228,Villazala,612,42.3612047,-5.8561932
24229,Villazanzo de Valderaduey,379,42.53494124,-4.96487131
24230,Zotes del Páramo,408,42.2723645,-5.73637953
24901,Villamanín,894,42.93702816,-5.65595254
24902,Villaornate y Castro,345,42.18481178,-5.54975679
25001,Abella de la Conca,167,42.16142117,1.09177173
25002,Àger,582,41.99955942,0.76284806
25003,Agramunt,5516,41.78736558,1.09922357
25004,Els Alamús,794,41.61621371,0.7394365
25005,Alàs i Cerc,322,42.35170341,1.50844498
25006,L'Albagés,356,41.44904442,0.73854698
25007,Albatàrrec,2238,41.57246685,0.60330154
25008,Albesa,1588,41.75100558,0.6604596
25009,L'Albi,764,41.42217677,0.93684438
25010,Alcanó,243,41.48098212,0.61727597
25011,Alcarràs,9787,41.56301538,0.52411008
25012,Alcoletge,3495,41.64854933,0.69423798
25013,Alfarràs,2783,41.82906515,0.57295527
25014,Alfés,286,41.5224167,0.62011828
25015,Algerri,434,41.81439813,0.63836183
25016,Alguaire,3012,41.73631716,0.58391814
25017,Alins,282,42.54871413,1.31739181
25019,Almacelles,6847,41.73168979,0.43774764
25020,Almatret,307,41.30538097,0.42383283
25021,Almenar,3379,41.79769309,0.56808578
25022,Alòs de Balaguer,114,41.91190245,0.96103348
25023,Alpicat,6394,41.66650616,0.55526727
25024,Alt Àneu,447,42.63436767,1.11090417
25025,Naut Aran,1921,42.70758009,0.90204834
25027,Anglesola,1361,41.65892599,1.0819755
25029,Arbeca,2109,41.54175336,0.92304973
25030,El Pont de Bar,163,42.37206093,1.605275411
25031,Arres,71,42.75645993,0.70982318
25032,Arsèguel,77,42.35067187,1.58407217
25033,Artesa de Lleida,1512,41.55176243,0.70439548
25034,Artesa de Segre,3504,41.89634532,1.04788657
25035,La Sentiu de Sió,445,41.80424811,0.88027551
25036,Aspa,217,41.49561104,0.67233539
25037,Les Avellanes i Santa Linya,445,41.90802167,0.76508415
25038,Aitona,2557,41.49464547,0.4579458
25039,Baix Pallars,349,42.32199421,1.06696344
25040,Balaguer,17649,41.79152287,0.80457795
25041,Barbens,929,41.678852,1.01849203
25042,La Baronia de Rialb,225,41.93220691,1.19586967
25043,La Vall de Boí,1090,42.50428276,0.80227472
25044,Bassella,221,42.01144351,1.28759749
25045,Bausen,70,42.8346169,0.71764419
25046,Belianes,510,41.5612864,1.01726697
25047,Bellcaire d'Urgell,1231,41.75937466,0.90607418
25048,Bell-lloc d'Urgell,2378,41.62932424,0.78088459
25049,Bellmunt d'Urgell,176,41.77447574,0.95239765
25050,Bellpuig,5150,41.62522812,1.01228445
25051,Bellver de Cerdanya,2250,42.37084442,1.77460021
25052,Bellvís,2263,41.67326493,0.81748995
25053,Benavent de Segrià,1579,41.69564661,0.63287061
25055,Biosca,184,41.84199211,1.35875237
25056,Bovera,258,41.32601883,0.63889408
25057,Es Bòrdes,278,42.73749625,0.71934111
25058,Les Borges Blanques,6215,41.52178555,0.86890823
25059,Bossòst,1137,42.78566447,0.69240158
25060,Cabanabona,61,41.85073591,1.21491663
25061,Cabó,99,42.23919476,1.24806362
25062,Camarasa,786,41.87441493,0.87733178
25063,Canejan,97,42.8386609,0.73947065
25064,Castellar de la Ribera,142,42.02275401,1.4154827
25067,Castelldans,893,41.49963625,0.76629416
25068,Castellnou de Seana,706,41.64866572,0.97018409
25069,Castelló de Farfanya,531,41.82132327,0.72670978
25070,Castellserà,989,41.7467723,0.9870482
25071,Cava,44,42.32498387,1.60512257
25072,Cervera,9453,41.66575537,1.27119164
25073,Cervià de les Garrigues,645,41.42469365,0.85919872
25074,Ciutadilla,188,41.56127647,1.14008822
25075,Clariana de Cardener,158,41.93383651,1.62480448
25076,El Cogul,155,41.46672627,0.68971345
25077,Coll de Nargó,568,42.17430748,1.31603374
25078,Corbins,1486,41.691755,0.69661257
25079,Cubells,344,41.85144362,0.95948553
25081,L'Espluga Calba,324,41.49488972,1.00375578
25082,Espot,386,42.5765545,1.08869741
25085,Estaràs,164,41.69219421,1.37833145
25086,Esterri d'Àneu,874,42.62786267,1.12329592
25087,Esterri de Cardós,61,42.59289783,1.26147622
25088,Estamariu,133,42.37320251,1.52322739
25089,Farrera,124,42.49640494,1.27292917
25092,La Floresta,155,41.51159386,0.91926928
25093,Fondarella,780,41.63454577,0.87512433
25094,Foradada,179,41.87687807,1.01398985
25096,La Fuliola,1223,41.71368711,1.01838395
25097,Fulleda,87,41.46352787,1.02457018
25098,Gavet de la Conca,257,42.122332,0.92104472
25099,Golmés,1902,41.63250497,0.93211883
25100,Gósol,230,42.23676277,1.66119102
25101,La Granadella,750,41.35495591,0.66529307
25102,La Granja d'Escarp,927,41.41889209,0.3525485
25103,Granyanella,149,41.64886467,1.22488302
25104,Granyena de Segarra,152,41.62390481,1.24643002
25105,Granyena de les Garrigues,157,41.43280137,0.64898228
25109,Guimerà,255,41.56494565,1.18710243
25110,Guissona,7603,41.78497273,1.28903996
25111,Guixers,131,42.13579272,1.64344187
25112,Ivars de Noguera,332,41.85035366,0.58568954
25113,Ivars d'Urgell,1607,41.68278769,0.98636466
25114,Ivorra,99,41.77153608,1.39587326
25115,Isona i Conca Dellà,1061,42.11734859,1.04480661
25118,Juncosa,382,41.37096542,0.77545978
25119,Juneda,3478,41.54943805,0.82573763
25120,Lleida,143094,41.61527355,0.62061934
25121,Les,994,42.81192576,0.71274283
25122,Linyola,2744,41.71125835,0.90434264
